timestamp,x,y
1746584457.063,50.8776,-12.4865
1746584457.073,50.8776,-12.4865
1746584457.083,50.8777,-12.4865
1746584457.093,50.8777,-12.4865
1746584457.103,50.8777,-12.4866
1746584457.113,50.8778,-12.4866
1746584457.123,50.8778,-12.4866
1746584457.133,50.8778,-12.4866
1746584457.143,50.8779,-12.4866
1746584457.153,50.8779,-12.4867
1746584457.163,50.8780,-12.4867
1746584457.173,50.8768,-12.4864
1746584457.183,50.8768,-12.4865
1746584457.193,50.8768,-12.4865
1746584457.203,50.8768,-12.4865
1746584457.213,50.8768,-12.4865
1746584457.223,50.8769,-12.4865
1746584457.233,50.8769,-12.4865
1746584457.244,50.8769,-12.4865
1746584457.253,50.8769,-12.4866
1746584457.263,50.8769,-12.4866
1746584457.273,50.8769,-12.4866
1746584457.284,50.8770,-12.4866
1746584457.293,50.8770,-12.4866
1746584457.303,50.8770,-12.4866
1746584457.313,50.8770,-12.4867
1746584457.324,50.8770,-12.4867
1746584457.333,50.8770,-12.4867
1746584457.343,50.8771,-12.4867
1746584457.353,50.8771,-12.4867
1746584457.363,50.8771,-12.4868
1746584457.373,50.8771,-12.4868
1746584457.383,50.8771,-12.4868
1746584457.393,50.8772,-12.4868
1746584457.403,50.8772,-12.4869
1746584457.413,50.8772,-12.4869
1746584457.423,50.8772,-12.4869
1746584457.433,50.8772,-12.4869
1746584457.443,50.8772,-12.4869
1746584457.453,50.8773,-12.4869
1746584457.463,50.8773,-12.4870
1746584457.473,50.8773,-12.4870
1746584457.483,50.8773,-12.4870
1746584457.493,50.8773,-12.4870
1746584457.503,50.8774,-12.4870
1746584457.513,50.8774,-12.4871
1746584457.523,50.8774,-12.4871
1746584457.533,50.8774,-12.4871
1746584457.543,50.8774,-12.4871
1746584457.553,50.8774,-12.4871
1746584457.563,50.8774,-12.4872
1746584457.573,50.8773,-12.4872
1746584457.583,50.8771,-12.4872
1746584457.593,50.8769,-12.4873
1746584457.603,50.8767,-12.4873
1746584457.613,50.8764,-12.4873
1746584457.623,50.8760,-12.4873
1746584457.633,50.8738,-12.4872
1746584457.643,50.8734,-12.4872
1746584457.653,50.8730,-12.4872
1746584457.663,50.8726,-12.4872
1746584457.673,50.8722,-12.4872
1746584457.683,50.8718,-12.4872
1746584457.693,50.8714,-12.4873
1746584457.702,50.8711,-12.4873
1746584457.712,50.8707,-12.4873
1746584457.723,50.8703,-12.4873
1746584457.733,50.8698,-12.4873
1746584457.743,50.8693,-12.4873
1746584457.753,50.8688,-12.4873
1746584457.763,50.8682,-12.4873
1746584457.773,50.8675,-12.4873
1746584457.783,50.8668,-12.4873
1746584457.792,50.8660,-12.4874
1746584457.802,50.8652,-12.4874
1746584457.813,50.8643,-12.4874
1746584457.823,50.8634,-12.4875
1746584457.833,50.8625,-12.4875
1746584457.843,50.8615,-12.4875
1746584457.853,50.8605,-12.4876
1746584457.863,50.8595,-12.4876
1746584457.873,50.8585,-12.4876
1746584457.882,50.8575,-12.4876
1746584457.893,50.8564,-12.4877
1746584457.903,50.8554,-12.4877
1746584457.913,50.8542,-12.4877
1746584457.923,50.8531,-12.4878
1746584457.933,50.8518,-12.4878
1746584457.943,50.8505,-12.4878
1746584457.953,50.8492,-12.4879
1746584457.962,50.8477,-12.4879
1746584457.972,50.8463,-12.4880
1746584457.983,50.8447,-12.4880
1746584457.993,50.8432,-12.4881
1746584458.003,50.8415,-12.4881
1746584458.013,50.8399,-12.4882
1746584458.023,50.8382,-12.4882
1746584458.033,50.8365,-12.4883
1746584458.043,50.8347,-12.4883
1746584458.053,50.8329,-12.4884
1746584458.062,50.8311,-12.4884
1746584458.072,50.8293,-12.4885
1746584458.083,50.8273,-12.4886
1746584458.093,50.8254,-12.4886
1746584458.103,50.8234,-12.4887
1746584458.113,50.8213,-12.4888
1746584458.123,50.8192,-12.4889
1746584458.133,50.8200,-12.4885
1746584458.143,50.8178,-12.4886
1746584458.153,50.8155,-12.4886
1746584458.163,50.8132,-12.4887
1746584458.173,50.8109,-12.4888
1746584458.183,50.8085,-12.4889
1746584458.193,50.8060,-12.4890
1746584458.203,50.8035,-12.4890
1746584458.213,50.8010,-12.4891
1746584458.223,50.7984,-12.4892
1746584458.233,50.7957,-12.4892
1746584458.243,50.7930,-12.4893
1746584458.253,50.7903,-12.4894
1746584458.263,50.7875,-12.4895
1746584458.273,50.7847,-12.4896
1746584458.283,50.7817,-12.4896
1746584458.293,50.7787,-12.4897
1746584458.303,50.7757,-12.4898
1746584458.313,50.7725,-12.4900
1746584458.323,50.7693,-12.4901
1746584458.333,50.7661,-12.4902
1746584458.342,50.7627,-12.4903
1746584458.353,50.7593,-12.4904
1746584458.363,50.7558,-12.4906
1746584458.373,50.7523,-12.4907
1746584458.383,50.7487,-12.4908
1746584458.393,50.7450,-12.4909
1746584458.403,50.7413,-12.4911
1746584458.413,50.7374,-12.4912
1746584458.423,50.7336,-12.4913
1746584458.432,50.7296,-12.4914
1746584458.443,50.7256,-12.4915
1746584458.453,50.7215,-12.4916
1746584458.463,50.7174,-12.4918
1746584458.473,50.7131,-12.4919
1746584458.483,50.7088,-12.4920
1746584458.493,50.7045,-12.4921
1746584458.503,50.7000,-12.4922
1746584458.513,50.6955,-12.4923
1746584458.523,50.6909,-12.4925
1746584458.533,50.6863,-12.4926
1746584458.543,50.6816,-12.4927
1746584458.553,50.6768,-12.4929
1746584458.563,50.6719,-12.4930
1746584458.573,50.6670,-12.4932
1746584458.583,50.6620,-12.4933
1746584458.592,50.6569,-12.4935
1746584458.602,50.6518,-12.4937
1746584458.612,50.6466,-12.4938
1746584458.623,50.6413,-12.4940
1746584458.633,50.6323,-12.4922
1746584458.643,50.6268,-12.4923
1746584458.653,50.6212,-12.4925
1746584458.663,50.6155,-12.4926
1746584458.673,50.6098,-12.4928
1746584458.682,50.6040,-12.4929
1746584458.692,50.5981,-12.4931
1746584458.702,50.5921,-12.4932
1746584458.713,50.5861,-12.4934
1746584458.723,50.5800,-12.4935
1746584458.733,50.5738,-12.4937
1746584458.743,50.5675,-12.4938
1746584458.753,50.5612,-12.4940
1746584458.762,50.5547,-12.4942
1746584458.772,50.5482,-12.4943
1746584458.782,50.5416,-12.4945
1746584458.792,50.5350,-12.4946
1746584458.803,50.5282,-12.4948
1746584458.813,50.5214,-12.4950
1746584458.823,50.5145,-12.4951
1746584458.833,50.5075,-12.4953
1746584458.843,50.5004,-12.4955
1746584458.852,50.4933,-12.4957
1746584458.863,50.4860,-12.4959
1746584458.872,50.4787,-12.4961
1746584458.882,50.4713,-12.4963
1746584458.893,50.4638,-12.4965
1746584458.903,50.4562,-12.4966
1746584458.913,50.4486,-12.4968
1746584458.923,50.4409,-12.4970
1746584458.933,50.4331,-12.4972
1746584458.943,50.4252,-12.4974
1746584458.952,50.4172,-12.4976
1746584458.963,50.4092,-12.4978
1746584458.972,50.4010,-12.4980
1746584458.983,50.3928,-12.4982
1746584458.993,50.3845,-12.4984
1746584459.003,50.3761,-12.4987
1746584459.013,50.3676,-12.4989
1746584459.023,50.3591,-12.4991
1746584459.032,50.3504,-12.4993
1746584459.043,50.3417,-12.4995
1746584459.052,50.3329,-12.4998
1746584459.062,50.3240,-12.5000
1746584459.073,50.3150,-12.5002
1746584459.083,50.3059,-12.5004
1746584459.093,50.2968,-12.5006
1746584459.103,50.2875,-12.5008
1746584459.113,50.2782,-12.5011
1746584459.123,50.2677,-12.5000
1746584459.133,50.2582,-12.5003
1746584459.142,50.2486,-12.5005
1746584459.152,50.2389,-12.5007
1746584459.163,50.2292,-12.5010
1746584459.173,50.2193,-12.5012
1746584459.183,50.2094,-12.5015
1746584459.193,50.1994,-12.5017
1746584459.203,50.1893,-12.5020
1746584459.213,50.1791,-12.5023
1746584459.222,50.1689,-12.5026
1746584459.233,50.1585,-12.5028
1746584459.242,50.1481,-12.5031
1746584459.253,50.1376,-12.5034
1746584459.264,50.1270,-12.5036
1746584459.273,50.1163,-12.5039
1746584459.283,50.1055,-12.5042
1746584459.293,50.0947,-12.5045
1746584459.303,50.0838,-12.5048
1746584459.313,50.0727,-12.5050
1746584459.322,50.0617,-12.5053
1746584459.332,50.0505,-12.5056
1746584459.343,50.0392,-12.5059
1746584459.353,50.0279,-12.5062
1746584459.363,50.0165,-12.5065
1746584459.373,50.0050,-12.5068
1746584459.383,49.9934,-12.5071
1746584459.392,49.9817,-12.5074
1746584459.402,49.9700,-12.5077
1746584459.412,49.9582,-12.5080
1746584459.422,49.9463,-12.5083
1746584459.433,49.9343,-12.5086
1746584459.443,49.9223,-12.5089
1746584459.453,49.9101,-12.5092
1746584459.463,49.8979,-12.5095
1746584459.473,49.8856,-12.5097
1746584459.483,49.8733,-12.5100
1746584459.492,49.8608,-12.5103
1746584459.502,49.8483,-12.5106
1746584459.512,49.8357,-12.5108
1746584459.523,49.8230,-12.5111
1746584459.533,49.8102,-12.5114
1746584459.543,49.7974,-12.5116
1746584459.553,49.7845,-12.5119
1746584459.563,49.7715,-12.5121
1746584459.572,49.7584,-12.5124
1746584459.582,49.7453,-12.5127
1746584459.592,49.7321,-12.5130
1746584459.602,49.7188,-12.5133
1746584459.613,49.7055,-12.5136
1746584459.623,49.6920,-12.5139
1746584459.633,49.6786,-12.5142
1746584459.643,49.6634,-12.5131
1746584459.653,49.6497,-12.5134
1746584459.662,49.6360,-12.5137
1746584459.672,49.6222,-12.5140
1746584459.682,49.6083,-12.5143
1746584459.692,49.5943,-12.5147
1746584459.703,49.5803,-12.5150
1746584459.713,49.5662,-12.5154
1746584459.723,49.5521,-12.5157
1746584459.733,49.5378,-12.5161
1746584459.743,49.5235,-12.5165
1746584459.752,49.5091,-12.5169
1746584459.762,49.4947,-12.5173
1746584459.772,49.4802,-12.5177
1746584459.782,49.4656,-12.5181
1746584459.792,49.4509,-12.5186
1746584459.803,49.4362,-12.5190
1746584459.813,49.4214,-12.5194
1746584459.823,49.4066,-12.5199
1746584459.833,49.3916,-12.5203
1746584459.842,49.3766,-12.5207
1746584459.852,49.3615,-12.5211
1746584459.862,49.3464,-12.5215
1746584459.872,49.3311,-12.5220
1746584459.883,49.3158,-12.5224
1746584459.893,49.3004,-12.5228
1746584459.903,49.2850,-12.5232
1746584459.913,49.2695,-12.5236
1746584459.923,49.2539,-12.5240
1746584459.932,49.2382,-12.5244
1746584459.942,49.2224,-12.5248
1746584459.952,49.2066,-12.5252
1746584459.962,49.1908,-12.5256
1746584459.972,49.1748,-12.5259
1746584459.983,49.1588,-12.5263
1746584459.993,49.1427,-12.5267
1746584460.003,49.1265,-12.5271
1746584460.012,49.1103,-12.5275
1746584460.022,49.0940,-12.5279
1746584460.032,49.0776,-12.5284
1746584460.042,49.0611,-12.5288
1746584460.053,49.0446,-12.5292
1746584460.063,49.0280,-12.5296
1746584460.073,49.0114,-12.5301
1746584460.083,48.9946,-12.5305
1746584460.093,48.9778,-12.5310
1746584460.103,48.9610,-12.5314
1746584460.113,48.9440,-12.5319
1746584460.123,48.9270,-12.5324
1746584460.133,48.9100,-12.5328
1746584460.143,48.8928,-12.5333
1746584460.153,48.8756,-12.5338
1746584460.163,48.8569,-12.5366
1746584460.173,48.8395,-12.5372
1746584460.183,48.8221,-12.5377
1746584460.193,48.8046,-12.5382
1746584460.203,48.7870,-12.5388
1746584460.213,48.7693,-12.5393
1746584460.223,48.7516,-12.5398
1746584460.233,48.7338,-12.5404
1746584460.243,48.7159,-12.5410
1746584460.253,48.6980,-12.5415
1746584460.263,48.6799,-12.5421
1746584460.273,48.6619,-12.5427
1746584460.283,48.6437,-12.5433
1746584460.293,48.6255,-12.5439
1746584460.303,48.6073,-12.5445
1746584460.313,48.5890,-12.5451
1746584460.323,48.5706,-12.5457
1746584460.333,48.5521,-12.5463
1746584460.343,48.5336,-12.5469
1746584460.353,48.5150,-12.5475
1746584460.363,48.4964,-12.5481
1746584460.373,48.4777,-12.5487
1746584460.383,48.4589,-12.5493
1746584460.393,48.4400,-12.5498
1746584460.403,48.4211,-12.5504
1746584460.413,48.4021,-12.5510
1746584460.423,48.3831,-12.5516
1746584460.433,48.3640,-12.5521
1746584460.442,48.3448,-12.5527
1746584460.453,48.3256,-12.5533
1746584460.463,48.3063,-12.5539
1746584460.473,48.2869,-12.5545
1746584460.483,48.2675,-12.5551
1746584460.493,48.2480,-12.5557
1746584460.503,48.2285,-12.5562
1746584460.513,48.2089,-12.5568
1746584460.523,48.1893,-12.5574
1746584460.532,48.1696,-12.5580
1746584460.543,48.1498,-12.5587
1746584460.553,48.1300,-12.5593
1746584460.563,48.1101,-12.5599
1746584460.573,48.0902,-12.5605
1746584460.583,48.0702,-12.5612
1746584460.593,48.0501,-12.5618
1746584460.603,48.0299,-12.5624
1746584460.613,48.0097,-12.5630
1746584460.623,47.9894,-12.5636
1746584460.633,47.9690,-12.5642
1746584460.643,47.9486,-12.5648
1746584460.653,47.9281,-12.5655
1746584460.663,47.9076,-12.5661
1746584460.673,47.8863,-12.5618
1746584460.683,47.8656,-12.5623
1746584460.693,47.8449,-12.5629
1746584460.703,47.8241,-12.5634
1746584460.712,47.8033,-12.5640
1746584460.723,47.7825,-12.5646
1746584460.733,47.7616,-12.5651
1746584460.743,47.7407,-12.5657
1746584460.753,47.7197,-12.5663
1746584460.763,47.6987,-12.5669
1746584460.773,47.6776,-12.5675
1746584460.783,47.6565,-12.5681
1746584460.793,47.6353,-12.5687
1746584460.802,47.6141,-12.5694
1746584460.813,47.5928,-12.5700
1746584460.823,47.5715,-12.5706
1746584460.833,47.5501,-12.5712
1746584460.842,47.5287,-12.5718
1746584460.853,47.5071,-12.5724
1746584460.863,47.4856,-12.5730
1746584460.873,47.4640,-12.5736
1746584460.883,47.4423,-12.5742
1746584460.892,47.4205,-12.5748
1746584460.903,47.3988,-12.5754
1746584460.913,47.3769,-12.5760
1746584460.923,47.3550,-12.5766
1746584460.932,47.3331,-12.5772
1746584460.943,47.3111,-12.5778
1746584460.953,47.2891,-12.5784
1746584460.963,47.2671,-12.5791
1746584460.973,47.2450,-12.5797
1746584460.983,47.2228,-12.5803
1746584460.993,47.2006,-12.5810
1746584461.003,47.1784,-12.5816
1746584461.013,47.1561,-12.5822
1746584461.023,47.1337,-12.5829
1746584461.033,47.1114,-12.5835
1746584461.043,47.0889,-12.5842
1746584461.053,47.0664,-12.5849
1746584461.063,47.0439,-12.5855
1746584461.072,47.0213,-12.5862
1746584461.083,46.9987,-12.5869
1746584461.093,46.9760,-12.5875
1746584461.103,46.9533,-12.5882
1746584461.113,46.9305,-12.5889
1746584461.123,46.9077,-12.5895
1746584461.133,46.8848,-12.5902
1746584461.143,46.8619,-12.5908
1746584461.153,46.8390,-12.5915
1746584461.163,46.8152,-12.5915
1746584461.173,46.7921,-12.5921
1746584461.183,46.7690,-12.5927
1746584461.193,46.7459,-12.5934
1746584461.203,46.7227,-12.5940
1746584461.213,46.6994,-12.5946
1746584461.223,46.6761,-12.5952
1746584461.233,46.6528,-12.5958
1746584461.243,46.6294,-12.5964
1746584461.252,46.6059,-12.5970
1746584461.263,46.5824,-12.5977
1746584461.273,46.5589,-12.5983
1746584461.283,46.5352,-12.5989
1746584461.293,46.5116,-12.5995
1746584461.302,46.4879,-12.6001
1746584461.313,46.4641,-12.6007
1746584461.323,46.4403,-12.6014
1746584461.333,46.4165,-12.6020
1746584461.342,46.3927,-12.6026
1746584461.353,46.3688,-12.6033
1746584461.363,46.3448,-12.6039
1746584461.373,46.3209,-12.6046
1746584461.383,46.2969,-12.6052
1746584461.392,46.2728,-12.6059
1746584461.403,46.2487,-12.6065
1746584461.413,46.2246,-12.6072
1746584461.423,46.2005,-12.6079
1746584461.432,46.1763,-12.6085
1746584461.443,46.1521,-12.6092
1746584461.453,46.1278,-12.6099
1746584461.463,46.1035,-12.6106
1746584461.473,46.0791,-12.6113
1746584461.483,46.0548,-12.6120
1746584461.493,46.0304,-12.6127
1746584461.503,46.0060,-12.6134
1746584461.513,45.9815,-12.6141
1746584461.523,45.9571,-12.6148
1746584461.533,45.9326,-12.6155
1746584461.543,45.9081,-12.6162
1746584461.553,45.8836,-12.6169
1746584461.563,45.8591,-12.6176
1746584461.572,45.8346,-12.6183
1746584461.582,45.8100,-12.6190
1746584461.592,45.7854,-12.6197
1746584461.602,45.7609,-12.6204
1746584461.612,45.7363,-12.6211
1746584461.622,45.7116,-12.6218
1746584461.633,45.6870,-12.6225
1746584461.642,45.6623,-12.6231
1746584461.653,45.6377,-12.6238
1746584461.663,45.6130,-12.6245
1746584461.672,45.5882,-12.6251
1746584461.682,45.5635,-12.6258
1746584461.692,45.5388,-12.6265
1746584461.702,45.5114,-12.6276
1746584461.712,45.4865,-12.6283
1746584461.722,45.4617,-12.6290
1746584461.732,45.4368,-12.6297
1746584461.743,45.4119,-12.6304
1746584461.752,45.3870,-12.6311
1746584461.762,45.3621,-12.6318
1746584461.772,45.3372,-12.6325
1746584461.782,45.3122,-12.6332
1746584461.792,45.2872,-12.6339
1746584461.803,45.2623,-12.6346
1746584461.812,45.2373,-12.6352
1746584461.823,45.2122,-12.6359
1746584461.833,45.1872,-12.6365
1746584461.843,45.1622,-12.6372
1746584461.852,45.1371,-12.6378
1746584461.862,45.1120,-12.6384
1746584461.872,45.0869,-12.6391
1746584461.882,45.0618,-12.6397
1746584461.892,45.0367,-12.6403
1746584461.902,45.0115,-12.6409
1746584461.912,44.9864,-12.6415
1746584461.923,44.9612,-12.6421
1746584461.932,44.9360,-12.6427
1746584461.942,44.9108,-12.6433
1746584461.952,44.8856,-12.6439
1746584461.962,44.8604,-12.6445
1746584461.972,44.8352,-12.6451
1746584461.982,44.8100,-12.6457
1746584461.992,44.7847,-12.6463
1746584462.002,44.7595,-12.6469
1746584462.012,44.7343,-12.6475
1746584462.023,44.7090,-12.6481
1746584462.032,44.6838,-12.6487
1746584462.042,44.6585,-12.6492
1746584462.052,44.6332,-12.6498
1746584462.062,44.6079,-12.6503
1746584462.072,44.5826,-12.6508
1746584462.082,44.5573,-12.6513
1746584462.092,44.5320,-12.6518
1746584462.103,44.5066,-12.6523
1746584462.112,44.4813,-12.6527
1746584462.122,44.4559,-12.6532
1746584462.132,44.4281,-12.6544
1746584462.142,44.4027,-12.6549
1746584462.152,44.3772,-12.6553
1746584462.162,44.3518,-12.6558
1746584462.172,44.3263,-12.6562
1746584462.182,44.3008,-12.6566
1746584462.192,44.2753,-12.6571
1746584462.202,44.2498,-12.6575
1746584462.212,44.2243,-12.6579
1746584462.222,44.1988,-12.6583
1746584462.232,44.1733,-12.6587
1746584462.242,44.1478,-12.6591
1746584462.252,44.1223,-12.6595
1746584462.262,44.0968,-12.6599
1746584462.272,44.0712,-12.6604
1746584462.282,44.0457,-12.6608
1746584462.292,44.0201,-12.6612
1746584462.302,43.9945,-12.6617
1746584462.312,43.9689,-12.6622
1746584462.322,43.9433,-12.6626
1746584462.332,43.9177,-12.6631
1746584462.342,43.8921,-12.6636
1746584462.352,43.8665,-12.6641
1746584462.362,43.8409,-12.6645
1746584462.372,43.8152,-12.6650
1746584462.382,43.7896,-12.6655
1746584462.392,43.7639,-12.6659
1746584462.402,43.7383,-12.6663
1746584462.412,43.7127,-12.6667
1746584462.422,43.6870,-12.6671
1746584462.432,43.6614,-12.6675
1746584462.442,43.6357,-12.6679
1746584462.452,43.6101,-12.6682
1746584462.462,43.5844,-12.6686
1746584462.472,43.5588,-12.6689
1746584462.482,43.5331,-12.6692
1746584462.492,43.5075,-12.6695
1746584462.502,43.4818,-12.6698
1746584462.512,43.4562,-12.6701
1746584462.522,43.4305,-12.6704
1746584462.532,43.4049,-12.6707
1746584462.542,43.3792,-12.6710
1746584462.552,43.3535,-12.6712
1746584462.562,43.3279,-12.6715
1746584462.572,43.3022,-12.6717
1746584462.582,43.2766,-12.6720
1746584462.592,43.2509,-12.6723
1746584462.602,43.2253,-12.6725
1746584462.612,43.1996,-12.6728
1746584462.623,43.1719,-12.6759
1746584462.632,43.1462,-12.6761
1746584462.642,43.1205,-12.6763
1746584462.652,43.0948,-12.6765
1746584462.662,43.0691,-12.6767
1746584462.672,43.0434,-12.6769
1746584462.682,43.0177,-12.6770
1746584462.692,42.9920,-12.6772
1746584462.702,42.9663,-12.6773
1746584462.712,42.9405,-12.6774
1746584462.722,42.9148,-12.6775
1746584462.732,42.8891,-12.6776
1746584462.742,42.8635,-12.6778
1746584462.752,42.8378,-12.6779
1746584462.762,42.8121,-12.6780
1746584462.772,42.7864,-12.6781
1746584462.783,42.7608,-12.6782
1746584462.792,42.7351,-12.6783
1746584462.802,42.7095,-12.6785
1746584462.812,42.6838,-12.6785
1746584462.822,42.6582,-12.6787
1746584462.832,42.6326,-12.6788
