timestamp,x,y
1746584468.652,27.7201,-9.6148
1746584468.662,27.6904,-9.6125
1746584468.671,27.6606,-9.6102
1746584468.681,27.6308,-9.6080
1746584468.691,27.6010,-9.6058
1746584468.701,27.5711,-9.6036
1746584468.711,27.5413,-9.6014
1746584468.721,27.5114,-9.5993
1746584468.731,27.4815,-9.5971
1746584468.741,27.4516,-9.5950
1746584468.752,27.4217,-9.5930
1746584468.761,27.3917,-9.5909
1746584468.771,27.3618,-9.5889
1746584468.781,27.3318,-9.5869
1746584468.791,27.3018,-9.5850
1746584468.801,27.2717,-9.5831
1746584468.811,27.2417,-9.5812
1746584468.821,27.2116,-9.5793
1746584468.831,27.1815,-9.5774
1746584468.842,27.1514,-9.5756
1746584468.852,27.1213,-9.5737
1746584468.861,27.0912,-9.5720
1746584468.871,27.0610,-9.5702
1746584468.881,27.0308,-9.5685
1746584468.891,27.0006,-9.5668
1746584468.901,26.9704,-9.5651
1746584468.911,26.9402,-9.5635
1746584468.921,26.9099,-9.5620
1746584468.932,26.8796,-9.5604
1746584468.941,26.8493,-9.5589
1746584468.951,26.8190,-9.5575
1746584468.961,26.7887,-9.5561
1746584468.971,26.7583,-9.5547
1746584468.981,26.7280,-9.5533
1746584468.991,26.6976,-9.5520
1746584469.001,26.6672,-9.5507
1746584469.012,26.6368,-9.5494
1746584469.022,26.6064,-9.5482
1746584469.031,26.5759,-9.5470
1746584469.041,26.5454,-9.5458
1746584469.051,26.5150,-9.5446
1746584469.061,26.4845,-9.5435
1746584469.071,26.4540,-9.5424
1746584469.081,26.4234,-9.5413
1746584469.091,26.3929,-9.5402
1746584469.102,26.3623,-9.5392
1746584469.112,26.3318,-9.5381
1746584469.122,26.3013,-9.5335
1746584469.131,26.2707,-9.5325
1746584469.141,26.2401,-9.5315
1746584469.151,26.2095,-9.5305
1746584469.161,26.1789,-9.5296
1746584469.171,26.1482,-9.5287
1746584469.181,26.1175,-9.5278
1746584469.192,26.0868,-9.5270
1746584469.202,26.0561,-9.5262
1746584469.211,26.0254,-9.5255
1746584469.221,25.9946,-9.5248
1746584469.231,25.9639,-9.5241
1746584469.241,25.9331,-9.5234
1746584469.251,25.9023,-9.5227
1746584469.261,25.8714,-9.5221
1746584469.271,25.8406,-9.5215
1746584469.281,25.8097,-9.5209
1746584469.292,25.7788,-9.5203
1746584469.302,25.7479,-9.5198
1746584469.311,25.7170,-9.5193
1746584469.321,25.6861,-9.5188
1746584469.331,25.6552,-9.5184
1746584469.341,25.6242,-9.5180
1746584469.351,25.5933,-9.5175
1746584469.361,25.5623,-9.5171
1746584469.371,25.5313,-9.5168
1746584469.381,25.5004,-9.5164
1746584469.391,25.4694,-9.5160
1746584469.402,25.4384,-9.5156
1746584469.411,25.4074,-9.5153
1746584469.421,25.3765,-9.5149
1746584469.431,25.3455,-9.5146
1746584469.441,25.3145,-9.5143
1746584469.451,25.2836,-9.5140
1746584469.461,25.2526,-9.5138
1746584469.472,25.2216,-9.5136
1746584469.482,25.1907,-9.5134
1746584469.491,25.1597,-9.5133
1746584469.501,25.1287,-9.5132
1746584469.511,25.0977,-9.5132
1746584469.521,25.0667,-9.5131
1746584469.531,25.0357,-9.5132
1746584469.541,25.0047,-9.5132
1746584469.551,24.9737,-9.5132
1746584469.562,24.9427,-9.5132
1746584469.571,24.9117,-9.5133
1746584469.581,24.8807,-9.5133
1746584469.591,24.8497,-9.5134
1746584469.601,24.8187,-9.5134
1746584469.611,24.7877,-9.5135
1746584469.621,24.7569,-9.5166
1746584469.631,24.7259,-9.5168
1746584469.641,24.6949,-9.5170
1746584469.651,24.6639,-9.5173
1746584469.661,24.6330,-9.5175
1746584469.671,24.6020,-9.5178
1746584469.681,24.5710,-9.5182
1746584469.691,24.5400,-9.5185
1746584469.701,24.5090,-9.5188
1746584469.711,24.4780,-9.5192
1746584469.722,24.4470,-9.5195
1746584469.731,24.4160,-9.5199
1746584469.742,24.3850,-9.5202
1746584469.751,24.3540,-9.5205
1746584469.761,24.3230,-9.5209
1746584469.771,24.2919,-9.5212
1746584469.781,24.2609,-9.5216
1746584469.791,24.2299,-9.5219
1746584469.801,24.1989,-9.5223
1746584469.812,24.1679,-9.5226
1746584469.822,24.1369,-9.5229
1746584469.832,24.1059,-9.5232
1746584469.841,24.0750,-9.5235
1746584469.851,24.0441,-9.5238
1746584469.861,24.0131,-9.5241
1746584469.871,23.9822,-9.5244
1746584469.881,23.9513,-9.5247
1746584469.891,23.9204,-9.5251
1746584469.901,23.8896,-9.5254
1746584469.912,23.8587,-9.5258
1746584469.921,23.8278,-9.5262
1746584469.931,23.7970,-9.5266
1746584469.941,23.7661,-9.5270
1746584469.951,23.7352,-9.5275
1746584469.961,23.7043,-9.5279
1746584469.971,23.6735,-9.5283
1746584469.981,23.6426,-9.5288
1746584469.991,23.6118,-9.5292
1746584470.001,23.5809,-9.5297
1746584470.011,23.5501,-9.5301
1746584470.022,23.5193,-9.5306
1746584470.032,23.4885,-9.5310
1746584470.042,23.4577,-9.5315
1746584470.051,23.4269,-9.5320
1746584470.061,23.3962,-9.5324
1746584470.072,23.3655,-9.5329
1746584470.082,23.3348,-9.5335
1746584470.091,23.3041,-9.5340
1746584470.101,23.2734,-9.5345
1746584470.112,23.2427,-9.5351
1746584470.122,23.2121,-9.5356
1746584470.132,23.1815,-9.5361
1746584470.141,23.1508,-9.5367
1746584470.152,23.1202,-9.5372
1746584470.162,23.0897,-9.5377
1746584470.172,23.0591,-9.5383
1746584470.181,23.0286,-9.5388
1746584470.194,22.9962,-9.5310
1746584470.202,22.9657,-9.5314
1746584470.212,22.9352,-9.5318
1746584470.222,22.9048,-9.5323
1746584470.232,22.8743,-9.5328
1746584470.242,22.8439,-9.5332
1746584470.252,22.8135,-9.5337
1746584470.262,22.7832,-9.5343
1746584470.271,22.7529,-9.5348
1746584470.281,22.7226,-9.5353
1746584470.292,22.6923,-9.5359
1746584470.302,22.6620,-9.5364
1746584470.312,22.6318,-9.5370
1746584470.321,22.6016,-9.5376
1746584470.332,22.5714,-9.5381
1746584470.342,22.5412,-9.5387
1746584470.352,22.5111,-9.5393
1746584470.361,22.4809,-9.5398
1746584470.372,22.4508,-9.5403
1746584470.382,22.4206,-9.5409
1746584470.391,22.3905,-9.5414
1746584470.402,22.3604,-9.5419
1746584470.412,22.3302,-9.5424
1746584470.422,22.3001,-9.5429
1746584470.432,22.2700,-9.5433
1746584470.442,22.2400,-9.5438
1746584470.451,22.2099,-9.5443
1746584470.462,22.1799,-9.5448
1746584470.472,22.1499,-9.5452
1746584470.482,22.1199,-9.5457
1746584470.492,22.0900,-9.5462
1746584470.501,22.0601,-9.5466
1746584470.511,22.0302,-9.5471
1746584470.522,22.0004,-9.5475
1746584470.532,21.9707,-9.5479
1746584470.541,21.9409,-9.5482
1746584470.551,21.9112,-9.5486
1746584470.562,21.8815,-9.5490
1746584470.571,21.8518,-9.5494
1746584470.582,21.8222,-9.5498
1746584470.591,21.7925,-9.5501
1746584470.601,21.7629,-9.5505
1746584470.612,21.7333,-9.5510
1746584470.622,21.7037,-9.5514
1746584470.632,21.6741,-9.5518
1746584470.641,21.6446,-9.5523
1746584470.652,21.6151,-9.5528
1746584470.662,21.5855,-9.5532
1746584470.678,21.5531,-9.5586
1746584470.682,21.5236,-9.5591
1746584470.692,21.4941,-9.5596
1746584470.702,21.4647,-9.5602
1746584470.712,21.4352,-9.5607
1746584470.721,21.4058,-9.5612
1746584470.731,21.3764,-9.5617
1746584470.742,21.3471,-9.5623
1746584470.752,21.3177,-9.5628
1746584470.762,21.2884,-9.5633
1746584470.772,21.2591,-9.5639
1746584470.782,21.2298,-9.5644
1746584470.792,21.2006,-9.5649
1746584470.802,21.1713,-9.5655
1746584470.811,21.1421,-9.5661
1746584470.822,21.1129,-9.5666
1746584470.832,21.0837,-9.5672
1746584470.842,21.0546,-9.5678
1746584470.851,21.0254,-9.5683
1746584470.862,20.9963,-9.5689
1746584470.871,20.9671,-9.5694
1746584470.881,20.9380,-9.5700
1746584470.892,20.9089,-9.5705
1746584470.901,20.8798,-9.5711
1746584470.911,20.8507,-9.5716
1746584470.921,20.8217,-9.5722
1746584470.932,20.7926,-9.5727
1746584470.941,20.7636,-9.5733
1746584470.951,20.7346,-9.5738
1746584470.961,20.7056,-9.5744
1746584470.972,20.6766,-9.5749
1746584470.982,20.6477,-9.5754
1746584470.992,20.6188,-9.5759
1746584471.001,20.5899,-9.5764
1746584471.011,20.5610,-9.5769
1746584471.021,20.5322,-9.5774
1746584471.032,20.5034,-9.5779
1746584471.041,20.4746,-9.5784
1746584471.051,20.4459,-9.5789
1746584471.062,20.4172,-9.5794
1746584471.071,20.3885,-9.5799
1746584471.082,20.3598,-9.5804
1746584471.091,20.3311,-9.5810
1746584471.101,20.3025,-9.5815
1746584471.112,20.2739,-9.5820
1746584471.122,20.2453,-9.5826
1746584471.131,20.2167,-9.5831
1746584471.141,20.1882,-9.5836
1746584471.151,20.1597,-9.5841
1746584471.162,20.1345,-9.5843
1746584471.172,20.1061,-9.5848
1746584471.182,20.0778,-9.5853
1746584471.191,20.0494,-9.5858
1746584471.202,20.0211,-9.5862
1746584471.212,19.9928,-9.5867
1746584471.221,19.9645,-9.5872
1746584471.232,19.9363,-9.5876
1746584471.242,19.9080,-9.5881
1746584471.252,19.8798,-9.5886
1746584471.262,19.8516,-9.5890
1746584471.272,19.8234,-9.5895
1746584471.281,19.7953,-9.5900
1746584471.291,19.7671,-9.5905
1746584471.302,19.7390,-9.5910
1746584471.312,19.7109,-9.5916
1746584471.322,19.6828,-9.5921
1746584471.331,19.6548,-9.5926
1746584471.342,19.6268,-9.5931
1746584471.352,19.5988,-9.5936
1746584471.361,19.5708,-9.5941
1746584471.371,19.5428,-9.5946
1746584471.381,19.5149,-9.5951
1746584471.391,19.4870,-9.5956
1746584471.401,19.4591,-9.5961
1746584471.411,19.4312,-9.5966
1746584471.422,19.4033,-9.5971
1746584471.432,19.3755,-9.5976
1746584471.441,19.3477,-9.5981
1746584471.451,19.3199,-9.5987
1746584471.461,19.2921,-9.5992
1746584471.472,19.2644,-9.5997
1746584471.482,19.2367,-9.6002
1746584471.491,19.2090,-9.6007
1746584471.501,19.1814,-9.6012
1746584471.511,19.1538,-9.6017
1746584471.521,19.1261,-9.6022
1746584471.531,19.0986,-9.6027
1746584471.541,19.0710,-9.6032
1746584471.551,19.0435,-9.6037
1746584471.561,19.0159,-9.6042
1746584471.571,18.9884,-9.6047
1746584471.581,18.9609,-9.6053
1746584471.591,18.9335,-9.6058
1746584471.601,18.9060,-9.6063
1746584471.611,18.8786,-9.6068
1746584471.622,18.8511,-9.6073
1746584471.632,18.8237,-9.6078
1746584471.641,18.7964,-9.6083
1746584471.652,18.7690,-9.6088
1746584471.661,18.7417,-9.6093
1746584471.672,18.7142,-9.6040
1746584471.681,18.6869,-9.6044
1746584471.691,18.6596,-9.6048
1746584471.701,18.6324,-9.6052
1746584471.711,18.6052,-9.6056
1746584471.721,18.5780,-9.6060
1746584471.731,18.5509,-9.6063
1746584471.741,18.5237,-9.6067
1746584471.752,18.4967,-9.6071
1746584471.761,18.4696,-9.6074
1746584471.771,18.4426,-9.6077
1746584471.781,18.4155,-9.6081
1746584471.791,18.3885,-9.6083
1746584471.801,18.3615,-9.6086
1746584471.811,18.3346,-9.6089
1746584471.821,18.3076,-9.6092
1746584471.831,18.2807,-9.6095
1746584471.841,18.2538,-9.6098
1746584471.851,18.2269,-9.6100
1746584471.861,18.2000,-9.6103
1746584471.871,18.1732,-9.6106
1746584471.881,18.1464,-9.6108
1746584471.891,18.1196,-9.6111
1746584471.901,18.0928,-9.6114
1746584471.911,18.0661,-9.6117
1746584471.921,18.0393,-9.6119
1746584471.931,18.0126,-9.6122
1746584471.941,17.9859,-9.6125
1746584471.951,17.9593,-9.6128
1746584471.961,17.9326,-9.6131
1746584471.971,17.9060,-9.6134
1746584471.981,17.8794,-9.6137
1746584471.991,17.8528,-9.6140
1746584472.001,17.8262,-9.6144
1746584472.011,17.7997,-9.6147
1746584472.021,17.7732,-9.6150
1746584472.031,17.7467,-9.6154
1746584472.041,17.7202,-9.6157
1746584472.051,17.6937,-9.6160
1746584472.061,17.6673,-9.6164
1746584472.071,17.6409,-9.6167
1746584472.081,17.6145,-9.6170
1746584472.091,17.5881,-9.6174
1746584472.101,17.5617,-9.6177
1746584472.111,17.5354,-9.6181
1746584472.122,17.5059,-9.6198
1746584472.131,17.4795,-9.6201
1746584472.141,17.4532,-9.6205
1746584472.151,17.4269,-9.6208
1746584472.161,17.4006,-9.6211
1746584472.171,17.3744,-9.6215
1746584472.181,17.3481,-9.6218
1746584472.191,17.3219,-9.6221
1746584472.201,17.2957,-9.6224
1746584472.211,17.2695,-9.6227
1746584472.221,17.2433,-9.6230
1746584472.231,17.2171,-9.6233
1746584472.241,17.1910,-9.6236
1746584472.251,17.1649,-9.6239
1746584472.261,17.1388,-9.6242
1746584472.271,17.1127,-9.6245
1746584472.281,17.0867,-9.6247
1746584472.291,17.0606,-9.6250
1746584472.301,17.0346,-9.6252
1746584472.311,17.0085,-9.6254
1746584472.321,16.9824,-9.6257
1746584472.331,16.9564,-9.6259
1746584472.341,16.9303,-9.6261
1746584472.351,16.9041,-9.6263
1746584472.361,16.8780,-9.6265
1746584472.371,16.8519,-9.6267
1746584472.381,16.8258,-9.6269
1746584472.391,16.7997,-9.6272
1746584472.401,16.7737,-9.6274
1746584472.411,16.7476,-9.6276
1746584472.421,16.7216,-9.6278
1746584472.431,16.6957,-9.6280
1746584472.441,16.6697,-9.6281
1746584472.451,16.6438,-9.6283
1746584472.461,16.6180,-9.6285
1746584472.471,16.5921,-9.6287
1746584472.481,16.5663,-9.6289
1746584472.491,16.5404,-9.6291
1746584472.501,16.5146,-9.6293
1746584472.511,16.4888,-9.6295
1746584472.521,16.4630,-9.6297
1746584472.531,16.4372,-9.6299
1746584472.541,16.4115,-9.6302
1746584472.551,16.3857,-9.6304
1746584472.561,16.3599,-9.6306
1746584472.571,16.3340,-9.6309
1746584472.581,16.3082,-9.6311
1746584472.591,16.2823,-9.6313
1746584472.601,16.2564,-9.6316
1746584472.611,16.2290,-9.6360
1746584472.621,16.2031,-9.6363
1746584472.631,16.1771,-9.6365
1746584472.641,16.1512,-9.6368
1746584472.651,16.1253,-9.6371
1746584472.661,16.0995,-9.6373
1746584472.671,16.0736,-9.6376
1746584472.681,16.0478,-9.6378
1746584472.691,16.0221,-9.6381
1746584472.701,15.9964,-9.6383
1746584472.711,15.9707,-9.6386
1746584472.721,15.9450,-9.6388
1746584472.731,15.9193,-9.6390
1746584472.741,15.8937,-9.6393
1746584472.752,15.8680,-9.6395
1746584472.761,15.8423,-9.6397
1746584472.771,15.8166,-9.6399
1746584472.781,15.7908,-9.6402
1746584472.791,15.7651,-9.6404
1746584472.801,15.7393,-9.6406
1746584472.811,15.7135,-9.6408
1746584472.821,15.6876,-9.6410
1746584472.831,15.6618,-9.6412
1746584472.841,15.6360,-9.6414
1746584472.851,15.6101,-9.6416
1746584472.861,15.5843,-9.6418
1746584472.871,15.5585,-9.6420
1746584472.881,15.5328,-9.6422
1746584472.892,15.5070,-9.6424
1746584472.901,15.4813,-9.6426
1746584472.911,15.4556,-9.6428
1746584472.921,15.4299,-9.6430
1746584472.931,15.4042,-9.6432
1746584472.941,15.3785,-9.6434
1746584472.951,15.3528,-9.6436
1746584472.961,15.3270,-9.6437
1746584472.971,15.3013,-9.6439
1746584472.981,15.2755,-9.6440
1746584472.991,15.2497,-9.6442
1746584473.001,15.2239,-9.6444
1746584473.011,15.1981,-9.6445
1746584473.021,15.1723,-9.6447
1746584473.031,15.1465,-9.6449
1746584473.041,15.1207,-9.6450
1746584473.051,15.0949,-9.6452
1746584473.061,15.0692,-9.6454
1746584473.071,15.0434,-9.6456
1746584473.081,15.0177,-9.6458
1746584473.091,14.9920,-9.6459
1746584473.101,14.9663,-9.6461
1746584473.111,14.9406,-9.6463
1746584473.121,14.9149,-9.6464
1746584473.131,14.8892,-9.6449
1746584473.141,14.8634,-9.6450
1746584473.151,14.8377,-9.6451
1746584473.161,14.8119,-9.6452
1746584473.171,14.7861,-9.6453
1746584473.181,14.7603,-9.6454
1746584473.191,14.7345,-9.6455
1746584473.201,14.7087,-9.6455
1746584473.211,14.6829,-9.6456
1746584473.221,14.6571,-9.6457
1746584473.231,14.6313,-9.6457
1746584473.241,14.6055,-9.6458
1746584473.251,14.5797,-9.6459
1746584473.261,14.5540,-9.6460
1746584473.271,14.5283,-9.6461
1746584473.281,14.5026,-9.6462
1746584473.291,14.4769,-9.6463
1746584473.301,14.4513,-9.6463
1746584473.311,14.4256,-9.6464
1746584473.321,14.4000,-9.6465
1746584473.331,14.3744,-9.6466
1746584473.341,14.3488,-9.6466
1746584473.351,14.3232,-9.6467
1746584473.361,14.2976,-9.6468
1746584473.371,14.2720,-9.6468
1746584473.381,14.2464,-9.6469
1746584473.391,14.2207,-9.6470
1746584473.401,14.1951,-9.6470
1746584473.411,14.1695,-9.6471
1746584473.421,14.1439,-9.6471
1746584473.431,14.1184,-9.6471
1746584473.441,14.0928,-9.6471
1746584473.451,14.0673,-9.6472
1746584473.461,14.0418,-9.6472
1746584473.471,14.0163,-9.6472
1746584473.481,13.9908,-9.6473
1746584473.491,13.9654,-9.6473
1746584473.501,13.9400,-9.6473
1746584473.511,13.9146,-9.6474
1746584473.521,13.8893,-9.6475
1746584473.531,13.8639,-9.6475
1746584473.541,13.8386,-9.6476
1746584473.551,13.8132,-9.6477
1746584473.561,13.7879,-9.6477
1746584473.571,13.7626,-9.6478
1746584473.581,13.7373,-9.6478
1746584473.591,13.7120,-9.6478
1746584473.601,13.6866,-9.6479
1746584473.611,13.6613,-9.6479
1746584473.621,13.6360,-9.6479
1746584473.632,13.6144,-9.6504
1746584473.641,13.5891,-9.6504
1746584473.651,13.5639,-9.6504
1746584473.661,13.5387,-9.6504
1746584473.671,13.5136,-9.6505
1746584473.681,13.4884,-9.6504
1746584473.691,13.4633,-9.6504
1746584473.701,13.4382,-9.6504
1746584473.711,13.4131,-9.6504
1746584473.722,13.3880,-9.6504
1746584473.731,13.3629,-9.6504
1746584473.741,13.3379,-9.6503
1746584473.751,13.3128,-9.6503
1746584473.761,13.2877,-9.6502
1746584473.771,13.2627,-9.6502
1746584473.781,13.2377,-9.6501
1746584473.791,13.2126,-9.6501
1746584473.801,13.1876,-9.6500
1746584473.811,13.1626,-9.6499
1746584473.821,13.1376,-9.6499
1746584473.831,13.1126,-9.6498
1746584473.841,13.0876,-9.6497
1746584473.851,13.0626,-9.6497
1746584473.861,13.0377,-9.6496
1746584473.871,13.0128,-9.6496
1746584473.881,12.9879,-9.6496
1746584473.891,12.9630,-9.6495
1746584473.901,12.9381,-9.6495
1746584473.911,12.9133,-9.6495
1746584473.921,12.8885,-9.6494
1746584473.931,12.8637,-9.6494
1746584473.941,12.8389,-9.6494
1746584473.951,12.8141,-9.6494
1746584473.961,12.7893,-9.6493
1746584473.971,12.7645,-9.6493
1746584473.981,12.7398,-9.6492
1746584473.991,12.7151,-9.6492
1746584474.001,12.6903,-9.6491
1746584474.011,12.6656,-9.6491
1746584474.021,12.6409,-9.6490
1746584474.031,12.6162,-9.6490
1746584474.041,12.5916,-9.6490
1746584474.051,12.5669,-9.6489
1746584474.061,12.5423,-9.6489
1746584474.071,12.5177,-9.6489
1746584474.081,12.4931,-9.6489
1746584474.091,12.4685,-9.6489
1746584474.101,12.4439,-9.6488
1746584474.111,12.4193,-9.6488
1746584474.121,12.3948,-9.6488
1746584474.132,12.3703,-9.6488
1746584474.141,12.3458,-9.6488
1746584474.151,12.3213,-9.6487
1746584474.161,12.2968,-9.6487
1746584474.171,12.2723,-9.6487
1746584474.181,12.2478,-9.6486
1746584474.191,12.2233,-9.6486
1746584474.202,12.1989,-9.6485
1746584474.212,12.1698,-9.6502
1746584474.222,12.1454,-9.6502
1746584474.231,12.1209,-9.6502
1746584474.241,12.0965,-9.6501
1746584474.251,12.0720,-9.6501
1746584474.261,12.0476,-9.6501
1746584474.272,12.0233,-9.6500
1746584474.282,11.9989,-9.6500
1746584474.291,11.9746,-9.6500
1746584474.301,11.9502,-9.6500
1746584474.311,11.9260,-9.6499
1746584474.321,11.9017,-9.6499
1746584474.331,11.8774,-9.6499
1746584474.341,11.8532,-9.6499
1746584474.351,11.8290,-9.6499
1746584474.361,11.8048,-9.6498
1746584474.371,11.7807,-9.6498
1746584474.381,11.7565,-9.6497
1746584474.391,11.7324,-9.6497
1746584474.401,11.7083,-9.6496
1746584474.411,11.6842,-9.6495
1746584474.421,11.6601,-9.6495
1746584474.431,11.6360,-9.6495
1746584474.441,11.6120,-9.6494
1746584474.451,11.5879,-9.6494
1746584474.461,11.5639,-9.6494
1746584474.471,11.5399,-9.6494
1746584474.481,11.5159,-9.6494
1746584474.491,11.4919,-9.6494
1746584474.501,11.4680,-9.6494
1746584474.511,11.4440,-9.6494
1746584474.521,11.4201,-9.6493
1746584474.531,11.3962,-9.6493
1746584474.541,11.3724,-9.6493
1746584474.551,11.3485,-9.6492
1746584474.561,11.3247,-9.6491
1746584474.571,11.3009,-9.6490
1746584474.581,11.2771,-9.6489
1746584474.591,11.2533,-9.6488
1746584474.601,11.2296,-9.6487
1746584474.611,11.2058,-9.6486
